Position,Gender,Grade,Weekday,Usage
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Events
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Female,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Female,Senior,Tuesday,Gym
Student,Female,Sophomore,Tuesday,Gym
Student,Female,Junior,Tuesday,Gym
Student,Female,Sophomore,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Female,Senior,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Arcade
Student,Male,Freshman,Tuesday,Arcade
Student,Female,Freshman,Tuesday,Arcade
Student,Male,Freshman,Tuesday,Arcade
Student,Male,Freshman,Tuesday,Arcade
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Graduate,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Intramurals
Student,Male,Sophomore,Tuesday,Intramurals
Student,Male,Freshman,Tuesday,Intramurals
Student,Male,Freshman,Tuesday,Intramurals
Student,Male,Sophomore,Tuesday,Intramurals
Student,Male,Sophomore,Tuesday,Intramurals
Student,Male,Senior,Tuesday,Intramurals
Student,Female,Sophomore,Tuesday,Intramurals
Student,Female,Sophomore,Tuesday,Intramurals
Student,Male,Sophomore,Tuesday,Intramurals
Student,Male,Sophomore,Tuesday,Intramurals
Student,Male,Sophomore,Tuesday,Intramurals
Student,Male,Junior,Tuesday,Intramurals
Student,Male,Sophomore,Tuesday,Intramurals
Student,Unspecified,NA,Tuesday,Intramurals
Student,Male,Freshman,Tuesday,Intramurals
Student,Male,Senior,Tuesday,Intramurals
Student,Male,Senior,Tuesday,Intramurals
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Female,Sophomore,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Female,Sophomore,Wednesday,Gym
Student,Female,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Staff,Unspecified,NA,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Graduate,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Female,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Faculty,Unspecified,NA,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Female,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Arcade
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Graduate,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Pool
Student,Female,Freshman,Wednesday,Pool
Student,Female,Freshman,Wednesday,Pool
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Female,Junior,Wednesday,Pool
Student,Male,Senior,Wednesday,Gym
Student,Male,Junior,Wednesday,Pool
Student,Female,Sophomore,Wednesday,Pool
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Staff,Unspecified,NA,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Female,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Female,Senior,Wednesday,Gym
Student,Male,Graduate,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Senior,Wednesday,Arcade
Student,Female,Junior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Arcade
Student,Male,Sophomore,Wednesday,Gym
Student,Female,Sophomore,Wednesday,Arcade
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Female,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Arcade
Student,Male,Freshman,Wednesday,Arcade
Student,Male,Sophomore,Wednesday,Arcade
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Female,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Female,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Sophomore,Thursday,Pool
Student,Male,Freshman,Thursday,Pool
Student,Male,Junior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Unspecified,NA,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Senior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Pool
Student,Male,Senior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Graduate,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Pool
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Female,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Sophomore,Thursday,Events
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Events
Student,Female,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Unspecified,NA,Thursday,Gym
Student,Male,Graduate,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Faculty,Unspecified,NA,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Arcade
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Junior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Staff,Unspecified,NA,Friday,Gym
Student,Male,Sophomore,Friday,Arcade
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Sophomore,Friday,Pool
Student,Female,Freshman,Friday,Pool
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Freshman,Friday,Pool
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Pool
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Pool
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Female,Junior,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Senior,Friday,Arcade
Student,Male,Graduate,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Female,Sophomore,Friday,Arcade
Student,Male,Junior,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Arcade
Student,Male,Freshman,Saturday,Arcade
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Female,Sophomore,Saturday,Arcade
Student,Male,Junior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Arcade
Student,Male,Freshman,Saturday,Arcade
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Female,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Female,Sophomore,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Freshman,Sunday,Arcade
Student,Male,Freshman,Sunday,Arcade
Student,Male,Sophomore,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Senior,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Staff,Unspecified,NA,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Faculty,Unspecified,NA,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Arcade
Student,Female,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Arcade
Student,Male,Junior,Monday,Gym
Staff,Unspecified,NA,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Staff,Unspecified,NA,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Intramurals
Student,Male,Sophomore,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Sophomore,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Sophomore,Monday,Intramurals
Student,Male,Sophomore,Monday,Intramurals
Student,Male,Freshman,Monday,Intramurals
Student,Male,Sophomore,Monday,Intramurals
Student,Male,Sophomore,Monday,Intramurals
Student,Female,Senior,Monday,Gym
